Posting Date,Material,Material Description,Quantity,Amt.in loc.cur.,User Name,Document Header Text
17/09/2024,402/E7407,ABI 65kN PUH HYD TELESCOP,-1,-647.23,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,402/G7503,PAINTED REAR DOOR NO/MECH,-1,-30.06,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,402/J2065,"FRONT COVER (SERVO, SCRN",-2,-34.04,LEWISED,DAMAGED - POST OBAY
17/09/2024,402/L5545,SA FENDER BASE FL,-1,-29.67,LEWISED,DAMAGED - POST OBAY
17/09/2024,402/M5836,POPPET VALVE ASSY,-1,-28.26,LEWISED,DAMAGED - PRODUCTION Z7
17/09/2024,402/N1614,TURBO-DOC FLEX PIPE ABI,-1,-95.00,LEWISED,DAMAGED - POST OBAY
17/09/2024,402/P6059,PILOT VALVE,-1,-115.64,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,402/T7893,ABI HBCV LIFT RAM,-1,-258.76,LEWISED,DAMAGED - POST OBAY
17/09/2024,402/Y4731,FUEL TANK ABI,-1,-168.38,LEWISED,DAMAGED - PRODUCTION SUBS
17/09/2024,403/F6710,FENDER TUBE ASSEMBLY L.52,-8,-509.72,BUTKUSA,Damaged - Materials INT
17/09/2024,403/F6719,FENDER TUBE ASSEMBLY L.52,-10,-637.15,BUTKUSA,Damaged - Materials INT
17/09/2024,611/80210,Hose 1/4BSP x 920m,-1,-6.02,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,612/26700,HOSE 3/8BSP 790mm,-1,-3.99,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,613/24300,HOSE,-1,-7.84,LEWISED,DAMAGED - POST OBAY
17/09/2024,613/24300,HOSE,-1,-7.84,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,613/31900,HOSE 1/2BSP 620mm,-1,-4.72,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,649/51251,HOSE 1/4x650 long,-1,-5.65,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,716/30252,RELAY 12V 130A,-3,-24.92,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,716/F9353,ABI ENGINE POD FUSE BOX,-2,-75.33,LEWISED,DAMAGED - PRODUCTION Z7
17/09/2024,716/S3393,M10 LLMI PWM TDCR SG 75PC,-1,-116.00,LEWISED,DAMAGED - PRODUCTION Z7
17/09/2024,716/S3395,M12 LLMI PWM TDCR SG 50PC,-1,-116.00,LEWISED,DAMAGED - PRODUCTION Z7
17/09/2024,728/D2287,CM3626 ECU,-1,-232.04,LEWISED,DAMAGED - MATERIALS INT
17/09/2024,729/10629,BATTERY WET 629,-2,-210.12,LEWISED,DAMAGED - POST OBAY
17/09/2024,914/60290,driVE SHAFT - REAR,-1,-72.07,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,156/59300,HITCH PIN,-7,-17.85,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,156/59300,HITCH PIN,-4,-10.20,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,159/69899,WEAR PAD ASSEMBLY,-10,-40.90,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,160/14851,COOLER HYDRAULIC,-1,-80.43,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,160/14851,COOLER HYDRAULIC,-1,-80.43,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,160/15585,SILENCER EXHAUST NAT/ASP,-1,-98.81,LEWISED,DAMAGED - POST OBAY
16/09/2024,162/02350,BAR SWAY LEVEL IND,-39,-53.43,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,31AG/BA070,(P) HOSE 1/4 BSP HP 700mm B (P493D),-1,-6.29,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,32/925421,FILLER BREATHER CAP,-1,-15.65,LEWISED,DAMAGED - POST OBAY
16/09/2024,32/925421,FILLER BREATHER CAP,-1,-15.65,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,320/08562,COMPRESSOR 12v 8203,-1,-74.69,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,320/A7046,FUEL LIFT PUMP,-3,-909.70,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,320/A7226,FUEL FILTER ASSEMBLY RH,-1,-328.59,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,320/A9102,DCU - 17CV51 T4F HHP,-1,-67.00,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,320/D9237,SSI NXTGen QLS HEAD UNIT I NXTGen QLS,-1,-133.00,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,32AG/AA185,HOSE - 06 BSP HP 1850mm A,-4,-37.30,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,32AG/BA048,HOSE -06 BSP HP 480mm B (P493D),-14,-77.06,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,32AG/BA058,HOSE -06 BSP HP 580mm B,-1,-4.91,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/C4970,(W) Hose 3/8 BSP 15,-1,-9.21,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/C5000,RADIATOR TIII MECH ENG,-1,-133.03,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/C7361,GA BREATHER ASSY 1070MM,-1,-6.22,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/C7964,WEAR PAD ASSY,-2,-11.70,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/C8094,SA WEAR PAD,-2,-12.62,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/D7008,HARNESS 510-56 STABILISERS,-1,-4.05,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,332/E6812,Scout Engine Harness,-1,-15.92,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/E9000,CONDENSOR TIII MECH ENG,-1,-61.30,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/F0839,BATTERY 12V 1000CCA,-1,-67.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,332/F5369,HOSE-08BSPHP500mmB,-2,-12.84,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/F6262,LH FRONT FENDER,-1,-21.61,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/F8898,AIR FILTER AIR FIL,-1,-32.13,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/G4520,JCB Decal - 920mm x 286mm,-2,-5.10,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/G4558,WA REAR COVER 5AT,-2,-26.02,LEWISED,DAMAGED - POST OBAY
16/09/2024,332/G4558,WA REAR COVER 5AT,-1,-13.01,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/G4577,DECAL - JCB LOGO,-1,-3.37,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,332/H0294,FLOOR MAT,-1,-29.19,LEWISED,DAMAGED - POST OBAY
16/09/2024,332/H0537,FAN MOTOR 19cc,-1,-79.45,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,332/H1587,RUN TEE 3/8M-3/8F-1/4M,-10,-22.63,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/H6719,FRONT LH FENDER,-1,-27.92,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,332/P7654,WA FENDER MTG FRONT (NONSWAY),-1,-6.08,LEWISED,DAMAGED - POST OBAY
16/09/2024,332/P7661,WA LH REAR FENDER ARM,-1,-6.17,LEWISED,DAMAGED - POST OBAY
16/09/2024,332/W7461,HOSE 1 BSP 990LG,-1,-22.85,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/C2555,WA - HYD & AC  MTG FRAME,-1,-10.45,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/C3780,(W) (P) COVER POD BASE FRONT,-2,-2.72,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,333/C4510,WA FUEL COOLER MTG BRKT,-1,-2.27,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,333/D5015,(W) (P) POD SIDE PANEL,-4,-21.32,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,333/D6426,CHAIN ROLLER BRACKET W.A.,-1,-25.87,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/D8766,AIR FILTER,-1,-30.87,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,333/E0572,UREA INLET HOSE,-1,-30.79,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/E2508,HOSE - 08 BSP HP 760mm B,-1,-6.25,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/E3397,HEADER TANK COVER,-2,-2.53,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/E7678,GA HYD TANK CLEANING P55,-1,-628.08,STAVELEYS,hyd tank seal
16/09/2024,333/F1973,PRESSING ANTI-ROTATION 514,-1,-1.75,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/G7814,WIDE ANGLE MIRROR,-1,-18.63,LEWISED,DAMAGED - POST OBAY
16/09/2024,333/H2380,UREA SUCTION HOSE,-1,-20.56,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/H2382,UREA BACK FLOW HOSE,-1,-20.96,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/H2382,UREA BACK FLOW HOSE,-1,-20.96,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,333/H9146,p90 FILL MOULDING,-1,-8.22,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/C5492,BOOM STRUT BRACKET,-3,-14.28,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/C5697,PO CBV - LIFT RAM - SRS,-1,-165.55,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,334/C8372,WA OIL DEF PLATE 5**-70,-1,-3.16,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/D4534,ABI WASH BTL NO LGT ARM-N,-1,-85.93,LEWISED,DAMAGED - POST OBAY
16/09/2024,334/D4534,ABI WASH BTL NO LGT ARM-N,-1,-85.93,LEWISED,DAMAGED - POST OBAY
16/09/2024,334/D8272,WASHER BOTTLE BRACKET,-1,-4.91,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/D8272,WASHER BOTTLE BRACKET,-4,-19.64,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/D9781,VACUUM SERVO-175X22.2X61m,-1,-83.52,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/D9781,VACUUM SERVO-175X22.2X61m,-1,-83.52,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,334/E1249,WA BRKT SUPPLY MODULE,-1,-9.98,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/E7376,C-WEIGHT FRONT LH 540-200,-2,-551.57,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/E8624,HOSE TRAY W.A. 14M,-1,-22.66,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,334/F2573,HYD PUMP 2STAGE 36+16cc P,-1,-345.97,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,334/F3081,LIFT ARM SUPPORT DEVICE (,-1,-11.57,LEWISED,DAMAGED - POST OBAY
16/09/2024,334/F3675,LIFT ARM SUPPORT DEVICE (,-1,-47.10,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/F5315,RECEIVER DRIER (P68),-1,-10.39,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/F5315,RECEIVER DRIER (P68),-1,-10.39,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,334/G0818,HOSE -10 BSP HP 6230mm B,-1,-40.52,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,334/G1819,(P) FUEL FILLER MOULDING,-2,-15.24,LEWISED,DAMAGED - POST OBAY
16/09/2024,334/G3689,ABI HEADER TANK,-2,-32.81,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,335/05763,PA REARLIGHT ARM,-1,-6.54,LEWISED,DAMAGED - POST OBAY
16/09/2024,335/12756,WA BATTERY DOOR,-1,-8.67,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,335/14210,WA REAR ACCESS COVER STD,-1,-26.63,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,335/D8100,HOSE -06 HP BSP 740mm B,-1,-5.87,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,335/H4727,LIFT RAM RECESS COVER P42,-1,-24.06,LEWISED,DAMAGED - POST OBAY
16/09/2024,33AG/BA047,(P) HOSE-08 BSP HP 470mm B (P493D),-2,-11.78,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,33AG/BA047,(P) HOSE-08 BSP HP 470mm B (P493D),-1,-5.89,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/A9206,HMH OIL COOLER MOUNT,-1,-55.49,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/A9332,WA SIDE PANEL POD SIDE,-2,-23.42,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/B8063,LOCKABLE FILLER CAP,-1,-24.19,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/B8063,LOCKABLE FILLER CAP,-1,-24.19,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/C2934,PRESSING SWAY INDICATOR P,-1,-2.76,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/C3661,WA BATTERY TRAY,-1,-4.71,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/D8325,SA FENDER BASE RH,-1,-17.78,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/D8325,SA FENDER BASE RH,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8325,SA FENDER BASE RH,-4,-71.12,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8533,SA FENDER RH TRIM 5,-2,-35.56,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8637,SA FENDER LH TRIM 2,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8659,SA FENDER BASE LH,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8688,SA FENDER RH TRIM 1,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D8927,SA FENDER RH TRIM 2,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9251,SA FENDER LH TRIM 5,-4,-71.12,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9251,SA FENDER LH TRIM 5,-1,-17.78,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9270,SA FENDER RH TRIM 4,-7,-124.46,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9315,SA FENDER RH TRIM 7,-2,-35.56,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9315,SA FENDER RH TRIM 7,-4,-71.12,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9487,SA FENDER LH TRIM 3,-2,-35.56,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/D9512,SA FENDER LH TRIM 7,-5,-88.90,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/F2771,ABI FUEL TANK,-1,-176.95,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/G8092,WA WEAR PAD MOUNT,-1,-8.62,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/H0094,WA HVAC FILTER COVER,-1,-5.58,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/J0775,MANUAL SPLIT MIRROR,-1,-13.00,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/J7089,3L AIR FILTER,-1,-34.72,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/K5653,FLOORMAT,-1,-30.84,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/K5653,FLOORMAT,-4,-123.36,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/L9991,DECAL OFF/S 12.5M-MORRIS,-1,-34.73,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/L9992,DECAL CAB/S 12.5M-MORRIS,-1,-34.73,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/M4547,CPV TB AND SAHR CHRG,-1,-148.33,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/M7909,WA REVERSE ALARM COVER PL,-1,-1.54,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/M9383,WA LIFT PIPES,-1,-30.86,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/N4123,LH 1 AUX POD MOULD P42/P3,-1,-15.08,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/N5253,3 STAGE PUMP,-1,-396.54,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/P9969,WA POD BASE 81kW STV - BL,-1,-272.43,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,400/R9764,FAN MOTOR 11cc BI-DIR SAE,-1,-205.37,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/S0620,FAN MOTOR 11cc BI-DIRECTI,-1,-199.04,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,400/W6058,TRANS. COVER PLATE,-1,-4.62,LEWISED,DAMAGED - POST OBAY
16/09/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-1,-140.46,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,400/X5471,MOTOR 11cc UNI-DIRECT,-1,-140.46,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,401/A1039,WA NTRL CIRCUIT COOLER PI,-1,-47.11,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,401/A1343,HOSE -10 BSP HP 610mm A,-1,-11.32,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/C2534,WA SIDE PANEL POD SIDE,-1,-17.07,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/C5486,ABI ENGINE COVER - NO LOGO,-1,-400.54,LEWISED,DAMAGED - POST OBAY
16/09/2024,401/C5751,ABI ENGINE COVER - NO BADGE,-2,-808.12,LEWISED,DAMAGED - POST OBAY
16/09/2024,401/C5800,ABI ENGINE COVER - BADGE,-1,-409.76,LEWISED,DAMAGED - POST OBAY
16/09/2024,401/D0337,AUX PIPE WA,-1,-33.23,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/E1271,ABI FUEL TANK,-1,-172.17,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/E1736,WA POD BASE NXG - BLACK N,-1,-262.29,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/E3755,WA POD BASE NXG - BLACK,-1,-262.69,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/F6779,ABI COOLING PACK - 93 & 1,-1,-505.00,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,401/F6779,ABI COOLING PACK - 93 & 1,-1,-505.00,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/G0085,WA REAR LIGHT ARM,-1,-6.05,LEWISED,DAMAGED - POST OBAY
16/09/2024,401/G0085,WA REAR LIGHT ARM,-1,-6.05,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/G0085,WA REAR LIGHT ARM,-1,-6.05,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/G7298,WA REAR LIGHT SHROUD,-1,-5.00,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/J0012,SIDEMARKER LIGHT TRACTOR,-1,-8.86,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/J3899,PILOT FILTER ASSY,-1,-150.07,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/K1134,GAS STRUT P68,-1,-6.39,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/K3017,GAS STRUT,-1,-7.21,LEWISED,DAMAGED - POST OBAY
16/09/2024,401/L0218,HANDBRAKE LEVER,-5,-229.85,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/L0218,HANDBRAKE LEVER,-1,-45.97,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/N2985,(P) SA HOSE -04 560mm BROWN (P493D),-2,-13.15,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/P6349,WA HEADER TANK BRACKET,-1,-9.39,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/P6437,WA NOX ISOLATION MOUNT,-1,-1.70,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/P6437,WA NOX ISOLATION MOUNT,-1,-1.70,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/S5829,ABI CLEAN AIR KIT FLANGE,-1,-12.29,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/T8531,PUMP MOUNT WA,-1,-3.76,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/V1020,WA POD BASE 81kW STV - BLACK NO DECAL,-2,-545.36,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,401/V3748,ABI WASHER BOTTLE,-1,-16.14,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/V9705,ACCUMULATOR 0.93L 12.1 BA,-1,-39.80,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/V9713,ACCUMULATOR 0.93L 21.4 BA,-1,-39.80,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,401/Z2316,PRESSING HVAC COVER 5YJ/K,-1,-16.88,LEWISED,DAMAGED - POST OBAY
16/09/2024,402/C7904,ABI BANCO RAD,-1,-141.33,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,402/C7904,ABI BANCO RAD,-2,-282.66,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,402/D0362,WA AIR FILTER MOUNT,-1,-6.56,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,402/D4391,LIFT RAM TROUGH-P981,-1,-34.44,LEWISED,DAMAGED - POST OBAY
16/09/2024,402/D8621,SA FENDER LH CONSTRUCTION,-3,-53.34,LEWISED,DAMAGED - POST OBAY
16/09/2024,402/D8667,SA FENDER RH CONSTRUCTION,-6,-106.68,LEWISED,DAMAGED - POST OBAY
16/09/2024,402/H0465,wa sedimenter mtg,-3,-6.81,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,402/J4978,WA 55KW - SEF SEAL PLATE,-5,-210.20,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,402/J4978,WA 55KW - SEF SEAL PLATE,-1,-42.04,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,402/L1424,"507, 509, 510 EXTEND CHAI",-1,-76.96,LEWISED,DAMAGED - PRODUCTION SUBS
16/09/2024,402/M5836,POPPET VALVE ASSY,-2,-56.52,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,402/M7702,ECU COVER P981,-1,-10.33,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,402/N1238,STEER MODE VALVE 40LPM,-1,-182.48,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,402/X2831,SA HOSE 6780mm RED,-1,-36.23,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,403/B3352,ABI CPK ST5 112-129kW DTV,-1,-63.06,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,403/E1190,LIFT RAM RECESS COVER 5XH,-1,-34.14,LEWISED,DAMAGED - POST OBAY
16/09/2024,551/10100,PHASE I STEER(BLACK),-1,-104.36,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,561/60338,GA RAM SWAY 110x50 (P417 BB),-1,-279.59,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,563/60136,GA RAM DISP 120x65 (P90),-1,-271.22,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,611/00800,HOSE 1/4BSP 1880MM,-1,-5.74,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,611/26500,"HOSE 1/4"" BSP 650mm",-2,-7.13,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,611/27900,HOSE 1/4BSP 430mm,-1,-3.72,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,611/30300,HOSE 1/4BSP 600mm,-1,-4.23,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,611/30300,HOSE 1/4BSP 600mm,-1,-4.22,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,611/80088,HOSE 1/4BSP 2000mm,-1,-6.33,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,612/26700,HOSE 3/8BSP 790mm,-2,-7.99,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,613/07100,HOSE 1/2BSP 680mm,-1,-6.43,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,613/24300,HOSE,-2,-15.68,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,613/29600,HOSE 1/2BSP 580mm,-4,-18.62,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,613/34000,HOSE 1/2BSP 435mm,-1,-5.99,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,613/80089,HOSE,-1,-10.06,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,614/05000,HOSE,-1,-6.06,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,637/33400,HOSE 1BSP 500mm,-1,-17.60,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,649/51345,HOSE 1/4BSP 900mm,-2,-7.13,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,649/51345,HOSE 1/4BSP 900mm,-1,-3.56,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,649/51345,HOSE 1/4BSP 900mm,-6,-21.39,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,649/51356,1/4BSP BSP SERVO HOSE,-1,-3.11,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,649/51407,"HOSE 1/4""BSP 1000mm",-1,-6.21,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,700/50129,REAR LIGHT & PLINTH CLUST,-1,-14.13,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,700/50129,REAR LIGHT & PLINTH CLUST,-1,-14.13,LEWISED,DAMAGED - POST OBAY
16/09/2024,700/50129,REAR LIGHT & PLINTH CLUST,-1,-14.13,LEWISED,DAMAGED - POST OBAY
16/09/2024,700/50129,REAR LIGHT & PLINTH CLUST,-3,-42.39,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,700/50130,REAR LIGHT & PLINTH CLUST,-1,-14.75,LEWISED,DAMAGED - POST OBAY
16/09/2024,700/50130,REAR LIGHT & PLINTH CLUST,-1,-14.75,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,716/30252,RELAY 12V 130A,-2,-16.61,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,716/S3393,M10 LLMI PWM TDCR SG 75PC,-1,-116.00,LEWISED,DAMAGED - POST OBAY
16/09/2024,718/F7106,BATERY LINK LEAD -VE,-1,-9.10,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,721/11313,WASHER PUMP HARNESS,-1,-2.52,LEWISED,DAMAGED - PRODUCTION Z2
16/09/2024,721/D1956,P561 BOOM HARNESS,-1,-11.78,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,721/G1650,LH HEADLIGHT LINK (P493),-1,-11.14,LEWISED,DAMAGED - POST OBAY
16/09/2024,721/U0217,FUEL LINK LEAD HARNESS,-1,-1.64,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,728/W5870,UNIVERSAL TILT SENSOR E3,-1,-63.17,LEWISED,DAMAGED - PRODUCTION Z7
16/09/2024,811/90195,PIVOT PIN,-1,-29.29,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,811/90293,PIVOT PIN,-1,-32.52,LEWISED,DAMAGED - MATERIALS INT
16/09/2024,816/90027,ADAPTOR,-2,-2.35,LEWISED,DAMAGED - MATERIALS INT
